item_id,product_name,department_name,price,stock_quantity
2890,Newell 342,Pens & Art Supplies,3.28,5
2891,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,21
2901,Micro Innovations 104 Keyboard,Computer Peripherals,10.97,19
2902,Canon PC-428 Personal Copier,Copiers and Fax,199.99,34
2949,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Paper,9.06,30
2986,Electrix Halogen Magnifier Lamp,Office Furnishings,194.3,42
3014,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Computer Peripherals,45.19,15
3156,Hayes Optima 56K V.90 Internal Voice Modem,Computer Peripherals,256.99,36
3157,Advantus Map Pennant Flags and Round Head Tacks,Rubber Bands,3.95,8
3238,Xerox 1979,Paper,30.98,11
3346,Hoover Portapowerª Portable Vacuum,Appliances,4.48,20
3347,"Global Leather & Oak Executive Chair, Burgundy",Chairs & Chairmats,150.89,11
3425,Staples 6 Outlet Surge,Appliances,11.97,37
3426,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,9.48,41
3427,Xerox 1903,Paper,5.98,4
3446,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Pens & Art Supplies,43.98,25
3447,Eldon Pizzazª Desk Accessories,Office Furnishings,2.23,14
3488,Bevis 36 x 72 Conference Tables,Tables,124.49,45
3498,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,100.98,32
3499,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,10.14,14
3514,Hon 2111 Invitationª Series Corner Table,Tables,209.37,24
3515,Staples Copy Paper (20Lb. and 84 Bright),Paper,4.98,20
3590,Bevis Rectangular Conference Tables,Tables,145.98,36
3593,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,14
3594,"Master Caster Door Stop, Gray",Office Furnishings,5.08,22
3618,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Appliances,4.06,5
3619,Recycled Premium Regency Composition Covers,Binders and Binder Accessories,15.28,11
3684,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper,9.99,24
3685,Xerox 1937,Paper,48.04,41
3686,Xerox 1986,Paper,6.68,3
3687,Accessory12,Telephones and Communication,85.99,25
3690,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,29.89,1
3743,Microsoft Multimedia Keyboard,Computer Peripherals,30.97,25
3744,Xerox 1894,Paper,6.48,40
3745,Xerox 210,Paper,6.48,20
3757,BASF Silver 74 Minute CD-R,Computer Peripherals,1.7,44
3787,Accessory32,Telephones and Communication,55.99,13
3788,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage & Organization,16.91,44
3827,Canon PC-428 Personal Copier,Copiers and Fax,199.99,40
3828,Xerox 190,Paper,4.98,31
3834,Eldon Cleatmat¨ Chair Mats for Medium Pile Carpets,Office Furnishings,55.5,8
3835,Okidata ML390 Turbo Dot Matrix Printers,Office Machines,442.14,30
3896,Colored Envelopes,Envelopes,3.69,47
3956,"Career Cubicle Clock, 8 1/4"", Black",Office Furnishings,20.28,9
3975,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Office Furnishings,30.93,22
3976,Panasonic KX-P3200 Dot Matrix Printer,Office Machines,297.48,16
3977,Hon 94000 Series Round Tables,Tables,296.18,7
4054,Xerox 196,Paper,5.78,44
4056,Xerox 1919,Paper,40.99,23
4091,"Conquestª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Appliances,56.96,8
4092,Westinghouse Clip-On Gooseneck Lamps,Office Furnishings,8.37,48
4093,Xerox 1893,Paper,40.99,5
4143,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,119.99,44
4219,Staples Plastic Wall Frames,Office Furnishings,7.96,22
4220,Vinyl Sectional Post Binders,Binders and Binder Accessories,37.7,40
4237,12-1/2 Diameter Round Wall Clock,Office Furnishings,19.98,37
4238,Round Ring Binders,Binders and Binder Accessories,2.08,8
4239,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,33.94,5
4240,9-3/4 Diameter Round Wall Clock,Office Furnishings,13.79,50
4257,StarTAC 6500,Telephones and Communication,125.99,21
4407,i2000,Telephones and Communication,125.99,40
4471,Ames Color-File¨ Green Diamond Border X-ray Mailers,Envelopes,83.98,34
4472,Hon Non-Folding Utility Tables,Tables,159.31,30
4477,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,29
4478,Bretford CR4500 Series Slim Rectangular Table,Tables,348.21,39
4485,"Global Leather Task Chair, Black",Chairs & Chairmats,89.99,13
4486,"Master Giant Foot¨ Doorstop, Safety Yellow",Office Furnishings,7.59,47
4576,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,105.34,27
4580,Economy Binders,Binders and Binder Accessories,2.08,16
4581,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,180.98,19
4582,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Computer Peripherals,53.98,18
4583,Xerox 1989,Paper,4.98,15
4620,Avery 496,Labels,3.75,13
4678,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Office Furnishings,22.23,21
4680,Epson LQ-570e Dot Matrix Printer,Office Machines,270.97,44
4745,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,9.65,33
4843,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,10.48,42
4899,Round Ring Binders,Binders and Binder Accessories,2.08,26
5001,Tuff Stuffª Recycled Round Ring Binders,Binders and Binder Accessories,4.82,9
5002,Xerox 1994,Paper,6.48,25
5121,Lock-Up Easel 'Spel-Binder',Binders and Binder Accessories,28.53,44
5171,Avery 514,Labels,2.88,42
5172,Eldon¨ Wave Desk Accessories,Office Furnishings,2.08,2
5173,V8160,Telephones and Communication,65.99,2
5174,Hand-Finished Solid Wood Document Frame,Office Furnishings,34.23,7
5175,g520,Telephones and Communication,65.99,28
5180,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,170.98,11
5255,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Office Machines,400.97,45
5297,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,8.6,48
5346,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage & Organization,16.06,12
5449,TI 36X Solar Scientific Calculator,Office Machines,23.99,28
5457,Euro Pro Shark Stick Mini Vacuum,Appliances,60.98,7
5554,Dana Halogen Swing-Arm Architect Lamp,Office Furnishings,40.97,4
5608,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Office Machines,115.99,8
5678,Belkin 6 Outlet Metallic Surge Strip,Appliances,10.89,10
5679,"Memorex 4.7GB DVD-RAM, 3/Pack",Computer Peripherals,31.78,43
5680,Xerox 1949,Paper,4.98,1
5683,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,8
5723,Xerox 1939,Paper,18.97,29
5724,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,5.28,39
5742,Xerox 1894,Paper,6.48,20
5775,Xerox 1979,Paper,30.98,29
5820,Xerox 1894,Paper,6.48,40
5836,3M Organizer Strips,Binders and Binder Accessories,5.4,47
5856,3M Hangers With Command Adhesive,Office Furnishings,3.7,16
5866,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,122.99,29
5910,Canon imageCLASS 2200 Advanced Copier,Copiers and Fax,3499.99,8
5936,T28 WORLD,Telephones and Communication,195.99,16
5942,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,28.99,49
5943,DAX Solid Wood Frames,Office Furnishings,9.77,38
5969,Xerox 1993,Paper,6.48,31
5971,Xerox 1907,Paper,12.28,25
6061,Imation DVD-RAM discs,Computer Peripherals,35.41,5
6080,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,30.73,40
6087,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,165.98,27
6091,Xerox 1974,Paper,5.98,23
6228,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,1
6282,"Seth Thomas 12"" Clock w/ Goldtone Case",Office Furnishings,22.98,4
6354,Panasonic KP-150 Electric Pencil Sharpener,Pens & Art Supplies,37.74,35
6355,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,Storage & Organization,95.43,39
6362,ACCOHIDE¨ Binder by Acco,Binders and Binder Accessories,4.13,44
6363,Serrated Blade or Curved Handle Hand Letter Openers,"Scissors, Rulers and Trimmers",3.14,35
6380,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,39.24,36
6381,Hand-Finished Solid Wood Document Frame,Office Furnishings,34.23,28
6432,Xerox 1894,Paper,6.48,19
6433,Accessory20,Telephones and Communication,85.99,35
6578,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Computer Peripherals,8.33,23
6621,3M Polarizing Light Filter Sleeves,Office Furnishings,18.65,19
6622,Canon P1-DHIII Palm Printing Calculator,Office Machines,17.98,7
6623,Xerox 1896,Paper,9.99,26
6624,2180,Telephones and Communication,175.99,9
6676,GBC VeloBinder Strips,Binders and Binder Accessories,7.68,36
6677,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Chairs & Chairmats,291.73,13
6678,Xerox Blank Computer Paper,Paper,19.98,47
6683,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Chairs & Chairmats,243.98,48
6699,8890,Telephones and Communication,115.99,34
6707,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Storage & Organization,167.27,1
6797,Novimex Fabric Task Chair,Chairs & Chairmats,60.98,32
6798,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,99.99,19
6799,"Eldon¨ Image Series Desk Accessories, Burgundy",Office Furnishings,4.18,44
6800,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders and Binder Accessories,4.91,15
6801,Binder Clips by OIC,Rubber Bands,1.48,28
6885,"Imation Neon Mac Format Diskettes, 10/Pack",Computer Peripherals,8.12,16
6886,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Storage & Organization,279.48,15
6887,Xerox 1893,Paper,40.99,31
6906,Staples File Caddy,Storage & Organization,9.38,24
6947,Belkin 6 Outlet Metallic Surge Strip,Appliances,10.89,39
6948,"Memorex 4.7GB DVD+RW, 3/Pack",Computer Peripherals,28.48,3
6999,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,114.98,15
7000,Bush Advantage Collection¨ Round Conference Table,Tables,212.6,4
7032,Avery Hole Reinforcements,Binders and Binder Accessories,6.23,4
7057,Sharp EL500L Fraction Calculator,Office Machines,13.99,36
7138,Accessory13,Telephones and Communication,35.99,27
7210,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Pens & Art Supplies,28.15,15
7218,TI 30X Scientific Calculator,Office Machines,11.99,42
7221,Belkin 105-Key Black Keyboard,Computer Peripherals,19.98,18
7222,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,34.76,46
7428,Avery Non-Stick Binders,Binders and Binder Accessories,4.49,44
7437,Xerox 1920,Paper,5.98,32
7539,Coloredge Poster Frame,Office Furnishings,14.2,47
7540,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,71.37,37
7541,5125,Telephones and Communication,200.99,29
7544,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,8.95,36
7587,Belkin Premiere Surge Master II 8-outlet surge protector,Appliances,48.58,11
7685,"Global Stack Chair without Arms, Black",Chairs & Chairmats,25.98,21
7710,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Computer Peripherals,4.89,11
7731,"Hon Metal Bookcases, Putty",Bookcases,70.98,31
7732,Newell 309,Pens & Art Supplies,11.55,48
7875,Wilson Jones ÒSnapÓ Scratch Pad Binder Tool for Ring Binders,Binders and Binder Accessories,5.8,24
7919,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,43.22,20
7943,Flat Face Poster Frame,Office Furnishings,18.84,33
7962,12 Colored Short Pencils,Pens & Art Supplies,2.6,36
8020,"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,37.94,22
8021,6340,Telephones and Communication,85.99,26
8027,Ultra Door Pull Handle,Office Furnishings,10.52,44
8028,3390,Telephones and Communication,65.99,6
8086,Avery 510,Labels,3.75,6
8092,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Computer Peripherals,47.98,38
8172,Xerox 194,Paper,55.48,29
8191,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Office Furnishings,70.71,29
8238,Avery 474,Labels,2.88,29
8239,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Tables,85.29,46
8240,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Paper,6.48,23
8248,Xerox 193,Paper,5.98,13
37,Nu-Dell Executive Frame,Office Furnishings,12.64,43
108,Newell 326,Pens & Art Supplies,1.76,42
193,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,130.98,27
194,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Tables,218.75,8
198,Xerox 1973,Paper,22.84,34
206,Hon 4-Shelf Metal Bookcases,Bookcases,100.98,48
246,#10 Self-Seal White Envelopes,Envelopes,11.09,40
314,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,11.5,7
315,Hewlett Packard LaserJet 3310 Copier,Copiers and Fax,599.99,41
382,Hon Non-Folding Utility Tables,Tables,159.31,3
383,Accessory13,Telephones and Communication,35.99,29
483,Xerox 1927,Paper,4.28,49
484,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,5.85,23
488,Logitech Access Keyboard,Computer Peripherals,15.98,7
489,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Office Furnishings,9.48,33
638,Wilson Jones¨ Four-Pocket Poly Binders,Binders and Binder Accessories,6.54,50
649,Satellite Sectional Post Binders,Binders and Binder Accessories,43.41,40
713,Newell 346,Pens & Art Supplies,2.88,4
714,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,220.98,3
715,Xerox 1892,Paper,38.76,25
773,DIXON Oriole¨ Pencils,Pens & Art Supplies,2.58,46
774,StarTAC Series,Telephones and Communication,65.99,32
807,3.6 Cubic Foot Counter Height Office Refrigerator,Appliances,294.62,34
815,Accessory21,Telephones and Communication,20.99,42
919,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,500.98,36
967,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,40.98,47
968,T65,Telephones and Communication,195.99,42
982,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,14.27,8
983,Gyration RF Keyboard,Computer Peripherals,159.99,31
984,Fellowes Super Stor/Drawer¨,Storage & Organization,27.75,36
1090,StarTAC 8000,Telephones and Communication,205.99,5
1127,Epson DFX5000+ Dot Matrix Printer,Office Machines,1500.97,5
1128,Xerox 1910,Paper,48.04,18
1129,Newell 320,Pens & Art Supplies,4.28,5
1196,Accessory36,Telephones and Communication,55.99,5
1243,"Master Giant Foot¨ Doorstop, Safety Yellow",Office Furnishings,7.59,20
1279,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Binders and Binder Accessories,40.98,3
1353,Boston 16701 Slimline Battery Pencil Sharpener,Pens & Art Supplies,15.94,47
1363,Global Adaptabilitiesª Conference Tables,Tables,280.98,24
1364,Eldon¨ Wave Desk Accessories,Office Furnishings,2.08,27
1365,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,370.98,14
1366,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Binders and Binder Accessories,41.94,43
1367,"Wilson Jones 1"" Hanging DublLock¨ Ring Binders",Binders and Binder Accessories,5.28,17
1368,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,21.38,31
1468,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Computer Peripherals,15.98,27
1469,Howard Miller Distant Time Traveler Alarm Clock,Office Furnishings,27.42,26
1660,"Carina Mini System Audio Rack, Model AR050B",Storage & Organization,110.98,16
1661,Bush Advantage Collection¨ Round Conference Table,Tables,212.6,9
1662,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,349.45,42
1694,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Chairs & Chairmats,130.98,1
1695,2160i,Telephones and Communication,200.99,30
1721,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,3.95,45
1723,Logitech Cordless Navigator Duo,Computer Peripherals,80.98,34
1724,"SimpliFileª Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Storage & Organization,11.35,16
1775,Xerox 1882,Paper,55.98,37
1909,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Bookcases,880.98,32
1961,Newell 307,Pens & Art Supplies,1.82,12
2009,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Office Machines,200.97,34
2021,Canon MP41DH Printing Calculator,Office Machines,150.98,37
2022,"Tennsco Lockers, Gray",Storage & Organization,20.98,20
2023,Accessory4,Telephones and Communication,85.99,35
2202,"Array¨ Parchment Paper, Assorted Colors",Paper,7.28,36
2234,Tensor Computer Mounted Lamp,Office Furnishings,14.89,1
2304,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Office Machines,80.97,45
2305,Xerox 1997,Paper,6.48,6
2352,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Computer Peripherals,83.1,5
2353,Xerox Blank Computer Paper,Paper,19.98,34
2540,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Office Furnishings,10.64,42
2541,Holmes Odor Grabber,Appliances,14.42,15
2542,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Appliances,279.81,5
2543,Avery Hi-Liter¨ Smear-Safe Highlighters,Pens & Art Supplies,5.84,12
2544,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,180.98,27
2545,Bush Mission Pointe Library,Bookcases,150.98,37
2546,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Paper,6.45,31
2547,Revere Boxed Rubber Bands by Revere,Rubber Bands,1.89,41
2594,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,140.98,8
2595,Talkabout T8367,Telephones and Communication,65.99,32
2753,Avery 506,Labels,4.13,20
2754,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Tables,550.98,25
2805,"Iris¨ 3-Drawer Stacking Bin, Black",Storage & Organization,20.89,24
2823,Bagged Rubber Bands,Rubber Bands,1.26,35
2839,V 3600 Series,Telephones and Communication,65.99,7
2860,Avery 506,Labels,4.13,32
2952,"Global Leather & Oak Executive Chair, Burgundy",Chairs & Chairmats,150.89,35
3027,Hon Every-Day¨ Chair Series Swivel Task Chairs,Chairs & Chairmats,120.98,41
3028,Artistic Insta-Plaque,Office Furnishings,15.68,32
3074,Poly Designer Cover & Back,Binders and Binder Accessories,18.99,32
3111,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,39.24,5
3112,Hewlett-Packard 2600DN Business Color Inkjet Printer,Office Machines,119.99,33
3113,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,80.98,34
3190,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",12.88,4
3200,Aluminum Document Frame,Office Furnishings,12.22,19
3334,Belkin F9M820V08 8 Outlet Surge,Appliances,42.98,40
3335,Holmes HEPA Air Purifier,Appliances,21.78,42
3336,Avery 520,Labels,3.15,11
3361,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,40.98,5
3554,Xerox 1906,Paper,35.44,28
3613,"Speediset Carbonless Redi-Letter¨ 7"" x 8 1/2""",Paper,10.31,45
3614,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,5.85,27
3672,3285,Telephones and Communication,205.99,43
3740,"Eureka Sanitaire ¨ Multi-Pro Heavy-Duty Upright, Disposable Bags",Appliances,4.37,37
3741,Hoover¨ Commercial Lightweight Upright Vacuum,Appliances,3.48,11
3742,Avery Legal 4-Ring Binder,Binders and Binder Accessories,20.98,41
3825,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Computer Peripherals,115.79,9
3842,DAX Solid Wood Frames,Office Furnishings,9.77,14
3988,Newell 310,Pens & Art Supplies,1.76,17
4090,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,200.98,12
4144,BASF Silver 74 Minute CD-R,Computer Peripherals,1.7,23
4213,Newell 307,Pens & Art Supplies,1.82,48
4259,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,42
4260,Avery 51,Labels,6.3,41
4261,Rediform S.O.S. Phone Message Books,Paper,4.98,30
4278,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,420.98,5
4321,Xerox 227,Paper,6.48,7
4322,Peel-Off¨ China Markers,Pens & Art Supplies,9.93,38
4374,Presstex Flexible Ring Binders,Binders and Binder Accessories,4.55,37
4394,Model L Table or Wall-Mount Pencil Sharpener,Pens & Art Supplies,17.99,39
4395,Staples Colored Bar Computer Paper,Paper,35.44,44
4425,Multimedia Mailers,Envelopes,162.93,32
4595,Okidata ML320 Series Turbo Dot Matrix Printers,Office Machines,399.98,5
4650,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Office Machines,400.97,21
4713,Binder Posts,Binders and Binder Accessories,5.74,46
4714,Epson DFX5000+ Dot Matrix Printer,Office Machines,1500.97,1
4715,i470,Telephones and Communication,205.99,19
4770,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Envelopes,35.89,6
4771,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,5.85,16
4862,Deflect-O¨ Glasstiqueª Clear Desk Accessories,Office Furnishings,7.7,26
4863,Xerox 197,Paper,30.98,29
4879,Acme¨ Box Cutter Scissors,"Scissors, Rulers and Trimmers",10.23,46
4889,"Boston School Pro Electric Pencil Sharpener, 1670",Pens & Art Supplies,30.98,14
4891,"Master Giant Foot¨ Doorstop, Safety Yellow",Office Furnishings,7.59,37
4892,Multicolor Computer Printout Paper,Paper,104.85,9
4895,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,43.98,23
4900,DAX Wood Document Frame.,Office Furnishings,13.73,49
4991,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,99.99,27
5062,Newell 340,Pens & Art Supplies,2.88,32
5063,Space Solutions Commercial Steel Shelving,Storage & Organization,64.65,15
5106,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,30.98,2
5193,Xerox 1923,Paper,6.68,30
5256,Fiskars¨ Softgrip Scissors,"Scissors, Rulers and Trimmers",10.98,17
5437,US Robotics 56K V.92 External Faxmodem,Computer Peripherals,99.99,28
5438,Wausau Papers Astrobrights¨ Colored Envelopes,Envelopes,5.98,12
5443,Avery 478,Labels,4.91,13
5458,Avery 51,Labels,6.3,50
5471,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,122.99,37
5579,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Paper,6.88,29
5627,Xerox 1896,Paper,9.99,44
5637,Stockwell Push Pins,Rubber Bands,2.18,41
5695,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",Computer Peripherals,4.98,4
5814,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper,55.48,23
5876,"Acme¨ 8"" Straight Scissors","Scissors, Rulers and Trimmers",12.98,49
5915,Xerox 1885,Paper,48.04,46
5919,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,145.45,33
5920,"Metal Folding Chairs, Beige, 4/Carton",Chairs & Chairmats,33.94,18
5921,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,13.43,14
6026,Xerox 1920,Paper,5.98,41
6027,Xerox 227,Paper,6.48,42
6216,Newell 315,Pens & Art Supplies,5.98,50
6279,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,17.48,14
6280,StarTAC Analog,Telephones and Communication,65.99,24
6302,Avery 506,Labels,4.13,31
6350,Xerox 220,Paper,6.48,17
6351,Avery Durable Binders,Binders and Binder Accessories,2.88,26
6374,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Appliances,3.95,38
6375,T28 WORLD,Telephones and Communication,195.99,32
6376,Accessory6,Telephones and Communication,55.99,24
6411,Avery Poly Binder Pockets,Binders and Binder Accessories,3.58,19
6434,Hon 94000 Series Round Tables,Tables,296.18,44
6517,Xerox 1932,Paper,35.44,24
6518,232,Telephones and Communication,125.99,16
6588,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Office Furnishings,22.72,27
6589,Colored Push Pins,Rubber Bands,1.81,48
6590,"Howard Miller 16"" Diameter Gallery Wall Clock",Office Furnishings,63.94,32
6596,Wilson Jones¨ Four-Pocket Poly Binders,Binders and Binder Accessories,6.54,10
6644,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,19.98,24
6645,KI Conference Tables,Tables,70.89,14
6656,Accessory24,Telephones and Communication,55.99,16
6762,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,122.99,43
6763,Xerox 224,Paper,6.48,45
6764,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Tables,349.45,27
6774,"Deflect-o SuperTrayª Unbreakable Stackable Tray, Letter, Black",Office Furnishings,29.18,39
6775,"Carina 42""Hx23 3/4""W Media Storage Unit",Storage & Organization,80.98,31
6806,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Storage & Organization,370.98,32
6825,T28 WORLD,Telephones and Communication,195.99,46
6844,Howard Miller 12-3/4 Diameter Accuwave DS ª Wall Clock,Office Furnishings,78.69,44
6845,Xerox 213,Paper,6.48,11
6846,Newell 321,Pens & Art Supplies,3.28,18
6847,Newell 351,Pens & Art Supplies,3.28,12
6848,"OIC Colored Binder Clips, Assorted Sizes",Rubber Bands,3.58,10
6852,Canon imageCLASS 2200 Advanced Copier,Copiers and Fax,3499.99,8
6867,"Fellowes Basic 104-Key Keyboard, Platinum",Computer Peripherals,20.95,33
6868,Logitech Internet Navigator Keyboard,Computer Peripherals,30.98,8
6869,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Office Furnishings,51.75,42
6892,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,160.98,33
6908,Xerox 1881,Paper,12.28,25
6927,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Office Furnishings,41.32,49
6944,Hon Comfortask¨ Task/Swivel Chairs,Chairs & Chairmats,113.98,15
6960,Staples Standard Envelopes,Envelopes,5.68,8
6961,Bretford CR4500 Series Slim Rectangular Table,Tables,348.21,6
6988,Cardinal Holdit Business Card Pockets,Binders and Binder Accessories,4.98,26
6989,"Master Giant Foot¨ Doorstop, Safety Yellow",Office Furnishings,7.59,28
6990,Stockwell Push Pins,Rubber Bands,2.18,39
7009,DIXON Oriole¨ Pencils,Pens & Art Supplies,2.58,14
